ID	Assembly	Biosample	AssayType	Target	BioRep	TechRep	OutputType	Format	Lab	HREF	Accession	Experiment
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	1	1_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF440DUF/@@download/ENCFF440DUF.bigBed	ENCFF440DUF	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	1,2,3	1_1,2_1,3_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF810REW/@@download/ENCFF810REW.bigBed	ENCFF810REW	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	2	2_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF714QET/@@download/ENCFF714QET.bigBed	ENCFF714QET	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	3	3_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF162JFT/@@download/ENCFF162JFT.bigBed	ENCFF162JFT	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	1,2,3	1_1,2_1,3_1	optimal IDR thresholded peaks	bigBed	Kevin White, UChicago	/files/ENCFF146QXZ/@@download/ENCFF146QXZ.bigBed	ENCFF146QXZ	ENCSR903DUB
/experiments/ENCSR168NHD/	dm3	Drosophila melanogaster strain CrebA-MiMIC-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebA	ChIP-seq	CrebA (Drosophila melanogaster)	4	4_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF614PGK/@@download/ENCFF614PGK.bigBed	ENCFF614PGK	ENCSR168NHD
/experiments/ENCSR168NHD/	dm3	Drosophila melanogaster strain CrebA-MiMIC-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebA	ChIP-seq	CrebA (Drosophila melanogaster)	2	2_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF457RJG/@@download/ENCFF457RJG.bigBed	ENCFF457RJG	ENCSR168NHD
/experiments/ENCSR168NHD/	dm3	Drosophila melanogaster strain CrebA-MiMIC-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebA	ChIP-seq	CrebA (Drosophila melanogaster)	2,4	2_1,4_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF831LPZ/@@download/ENCFF831LPZ.bigBed	ENCFF831LPZ	ENCSR168NHD
/experiments/ENCSR168NHD/	dm3	Drosophila melanogaster strain CrebA-MiMIC-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebA	ChIP-seq	CrebA (Drosophila melanogaster)	2,4	2_1,4_1	optimal IDR thresholded peaks	bigBed	Kevin White, UChicago	/files/ENCFF342TWS/@@download/ENCFF342TWS.bigBed	ENCFF342TWS	ENCSR168NHD
/experiments/ENCSR485SST/	dm3	Drosophila melanogaster strain Delg-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster Ets97D	ChIP-seq	Ets97D (Drosophila melanogaster)	1	1_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF014MLS/@@download/ENCFF014MLS.bigBed	ENCFF014MLS	ENCSR485SST
