ID	Assembly	Biosample	AssayType	Target	BioRep	TechRep	OutputType	Format	Lab	HREF	Accession	Experiment
/experiments/ENCSR000ETW/	mm9	Mus musculus strain MEL MEL	ChIP-seq	USF2 (Mus musculus)	1,2	1_1,2_1	peaks	bigBed	Michael Snyder, Stanford	/files/ENCFF001OAI/@@download/ENCFF001OAI.bigBed	ENCFF001OAI	ENCSR000ETW
/experiments/ENCSR000ESN/	mm9	Mus musculus strain MEL MEL	ChIP-seq	CHD1 (Mus musculus)	1,2	1_1,2_1	peaks	bigBed	Michael Snyder, Stanford	/files/ENCFF001NPA/@@download/ENCFF001NPA.bigBed	ENCFF001NPA	ENCSR000ESN
/experiments/ENCSR392DGA/	mm9	Mus musculus strain 129/Ola E14TG2a.4	ChIP-seq	POU5F1 (Mus musculus)	1	1_1	peaks	bigBed	Ross Hardison, PennState	/files/ENCFF002ARV/@@download/ENCFF002ARV.bigBed	ENCFF002ARV	ENCSR392DGA
/experiments/ENCSR392DGA/	mm9	Mus musculus strain 129/Ola E14TG2a.4	ChIP-seq	POU5F1 (Mus musculus)	2	2_1	peaks	bigBed	Ross Hardison, PennState	/files/ENCFF002ARW/@@download/ENCFF002ARW.bigBed	ENCFF002ARW	ENCSR392DGA
/experiments/ENCSR392DGA/	mm9	Mus musculus strain 129/Ola E14TG2a.4	ChIP-seq	POU5F1 (Mus musculus)			peaks	bigBed	Ross Hardison, PennState	/files/ENCFF002ARX/@@download/ENCFF002ARX.bigBed	ENCFF002ARX	ENCSR392DGA
/experiments/ENCSR000CDM/	mm9	Mus musculus strain B6NCrl heart tissue embryo (14.5 days)	ChIP-seq	H3K4me3 (Mus musculus)	1,2	1_1,2_1	peaks	bigBed	Bing Ren, UCSD	/files/ENCFF001KGD/@@download/ENCFF001KGD.bigBed	ENCFF001KGD	ENCSR000CDM
/experiments/ENCSR000CEG/	mm9	Mus musculus strain B6NCrl testis tissue male adult (2 months)	ChIP-seq	POLR2A (Mus musculus)	1,2	1_1,2_1	peaks	bigBed	Bing Ren, UCSD	/files/ENCFF001LRZ/@@download/ENCFF001LRZ.bigBed	ENCFF001LRZ	ENCSR000CEG
/experiments/ENCSR000CDQ/	mm9	Mus musculus strain B6NCrl placenta tissue female adult (2 months)	ChIP-seq	H3K4me3 (Mus musculus)	1,2	1_1,2_1	peaks	bigBed	Bing Ren, UCSD	/files/ENCFF001KSK/@@download/ENCFF001KSK.bigBed	ENCFF001KSK	ENCSR000CDQ
/experiments/ENCSR000EQQ/	mm9	Mus musculus strain B10.H-2aH-4bp/Wts CH12.LX	ChIP-seq	ZC3H11A (Mus musculus)	1,2	1_1,2_1	peaks	bigBed	Michael Snyder, Stanford	/files/ENCFF001NLY/@@download/ENCFF001NLY.bigBed	ENCFF001NLY	ENCSR000EQQ
/experiments/ENCSR000CNV/	mm9	Mus musculus strain C57BL/6J retina tissue male postnatal (1 day)	DNase-seq		1	1_1,1_2	hotspots	bigBed	John Stamatoyannopoulos, UW	/files/ENCFF001OPF/@@download/ENCFF001OPF.bigBed	ENCFF001OPF	ENCSR000CNV
/experiments/ENCSR000CNV/	mm9	Mus musculus strain C57BL/6J retina tissue male postnatal (1 day)	DNase-seq		1	1_1,1_2	peaks	bigBed	John Stamatoyannopoulos, UW	/files/ENCFF001OPG/@@download/ENCFF001OPG.bigBed	ENCFF001OPG	ENCSR000CNV
/experiments/ENCSR000CNV/	mm9	Mus musculus strain C57BL/6J retina tissue male postnatal (1 day)	DNase-seq		1	1_1,1_2	hotspots	bigBed	John Stamatoyannopoulos, UW	/files/ENCFF001PYA/@@download/ENCFF001PYA.bigBed	ENCFF001PYA	ENCSR000CNV
/experiments/ENCSR000CNV/	mm9	Mus musculus strain C57BL/6J retina tissue male postnatal (1 day)	DNase-seq		1	1_1,1_2	peaks	bigBed	John Stamatoyannopoulos, UW	/files/ENCFF001PYB/@@download/ENCFF001PYB.bigBed	ENCFF001PYB	ENCSR000CNV
/experiments/ENCSR000BZQ/	mm9	Mus musculus strain C57BL/6J urinary bladder tissue adult (2 months)	polyA plus RNA-seq				contigs	bigBed	Thomas Gingeras, CSHL	/files/ENCFF001IKJ/@@download/ENCFF001IKJ.bigBed	ENCFF001IKJ	ENCSR000BZQ
/experiments/ENCSR000BZQ/	mm9	Mus musculus strain C57BL/6J urinary bladder tissue adult (2 months)	polyA plus RNA-seq				splice junctions	bigBed	Thomas Gingeras, CSHL	/files/ENCFF001IKV/@@download/ENCFF001IKV.bigBed	ENCFF001IKV	ENCSR000BZQ
