ID	Assembly	Biosample	AssayType	Target	BioRep	TechRep	OutputType	Format	Lab	HREF	Accession	Experiment
/experiments/ENCSR808WSM/	ce11	Caenorhabditis elegans strain RW12241 (st12241[madf-3::TY1::EGFP::3xFLAG] II) whole organism young adult (63 hours) at L1 larva starved after bleaching stage genetically modified (insertion) using CRISPR targeting C. elegans madf-3	ChIP-seq	madf-3 (Caenorhabditis elegans)	2	2_1	IDR thresholded peaks	bigBed	Valerie Reinke, Yale	/files/ENCFF861TAX/@@download/ENCFF861TAX.bigBed	ENCFF861TAX	ENCSR808WSM
/experiments/ENCSR808WSM/	ce11	Caenorhabditis elegans strain RW12241 (st12241[madf-3::TY1::EGFP::3xFLAG] II) whole organism young adult (63 hours) at L1 larva starved after bleaching stage genetically modified (insertion) using CRISPR targeting C. elegans madf-3	ChIP-seq	madf-3 (Caenorhabditis elegans)	1,2	1_1,2_1	IDR thresholded peaks	bigBed	Valerie Reinke, Yale	/files/ENCFF111ENU/@@download/ENCFF111ENU.bigBed	ENCFF111ENU	ENCSR808WSM
/experiments/ENCSR808WSM/	ce11	Caenorhabditis elegans strain RW12241 (st12241[madf-3::TY1::EGFP::3xFLAG] II) whole organism young adult (63 hours) at L1 larva starved after bleaching stage genetically modified (insertion) using CRISPR targeting C. elegans madf-3	ChIP-seq	madf-3 (Caenorhabditis elegans)	1,2	1_1,2_1	conservative IDR thresholded peaks	bigBed	Valerie Reinke, Yale	/files/ENCFF438GUR/@@download/ENCFF438GUR.bigBed	ENCFF438GUR	ENCSR808WSM
/experiments/ENCSR808WSM/	ce11	Caenorhabditis elegans strain RW12241 (st12241[madf-3::TY1::EGFP::3xFLAG] II) whole organism young adult (63 hours) at L1 larva starved after bleaching stage genetically modified (insertion) using CRISPR targeting C. elegans madf-3	ChIP-seq	madf-3 (Caenorhabditis elegans)	1	1_1	IDR thresholded peaks	bigBed	Valerie Reinke, Yale	/files/ENCFF127BOT/@@download/ENCFF127BOT.bigBed	ENCFF127BOT	ENCSR808WSM
/experiments/ENCSR579XVH/	ce11	Caenorhabditis elegans strain OP727 (unc-119(tm4063); wgIs727 [ceh-83::TY1::EGFP::3xFLAG + unc-119(+)]) whole organism mixed stage (embryo) (1 hour) using egg bleaching genetically modified (insertion) using bombardment targeting C. elegans ceh-83	ChIP-seq	ceh-83 (Caenorhabditis elegans)	1,2	1_1,2_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF682WPU/@@download/ENCFF682WPU.bigBed	ENCFF682WPU	ENCSR579XVH
/experiments/ENCSR579XVH/	ce11	Caenorhabditis elegans strain OP727 (unc-119(tm4063); wgIs727 [ceh-83::TY1::EGFP::3xFLAG + unc-119(+)]) whole organism mixed stage (embryo) (1 hour) using egg bleaching genetically modified (insertion) using bombardment targeting C. elegans ceh-83	ChIP-seq	ceh-83 (Caenorhabditis elegans)	1	1_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF879XNN/@@download/ENCFF879XNN.bigBed	ENCFF879XNN	ENCSR579XVH
/experiments/ENCSR579XVH/	ce11	Caenorhabditis elegans strain OP727 (unc-119(tm4063); wgIs727 [ceh-83::TY1::EGFP::3xFLAG + unc-119(+)]) whole organism mixed stage (embryo) (1 hour) using egg bleaching genetically modified (insertion) using bombardment targeting C. elegans ceh-83	ChIP-seq	ceh-83 (Caenorhabditis elegans)	2	2_1	peaks and background as input for IDR	bigBed	Kevin White, UChicago	/files/ENCFF690PXS/@@download/ENCFF690PXS.bigBed	ENCFF690PXS	ENCSR579XVH
/experiments/ENCSR579XVH/	ce11	Caenorhabditis elegans strain OP727 (unc-119(tm4063); wgIs727 [ceh-83::TY1::EGFP::3xFLAG + unc-119(+)]) whole organism mixed stage (embryo) (1 hour) using egg bleaching genetically modified (insertion) using bombardment targeting C. elegans ceh-83	ChIP-seq	ceh-83 (Caenorhabditis elegans)	1,2	1_1,2_1	optimal IDR thresholded peaks	bigBed	Kevin White, UChicago	/files/ENCFF263UCR/@@download/ENCFF263UCR.bigBed	ENCFF263UCR	ENCSR579XVH
/experiments/ENCSR472KYD/	ce11	Caenorhabditis elegans strain RW12264 (st12264[Y53G8AR.9::TY1::EGFP::3xFLAG] III) whole organism young adult (64 hours) at L1 larva starved after bleaching stage genetically modified (insertion) using CRISPR targeting C. elegans Y53G8AR.9	ChIP-seq	Y53G8AR.9 (Caenorhabditis elegans)	2	2_1	IDR thresholded peaks	bigBed	Valerie Reinke, Yale	/files/ENCFF699FCI/@@download/ENCFF699FCI.bigBed	ENCFF699FCI	ENCSR472KYD
/experiments/ENCSR472KYD/	ce11	Caenorhabditis elegans strain RW12264 (st12264[Y53G8AR.9::TY1::EGFP::3xFLAG] III) whole organism young adult (64 hours) at L1 larva starved after bleaching stage genetically modified (insertion) using CRISPR targeting C. elegans Y53G8AR.9	ChIP-seq	Y53G8AR.9 (Caenorhabditis elegans)	1,2	1_1,2_1	conservative IDR thresholded peaks	bigBed	Valerie Reinke, Yale	/files/ENCFF569OEY/@@download/ENCFF569OEY.bigBed	ENCFF569OEY	ENCSR472KYD
