ID	Assembly	Biosample	AssayType	Target	BioRep	TechRep	OutputType	Format	Lab	HREF	Accession	Experiment
/experiments/ENCSR791IKU/	ce11	Caenorhabditis elegans strain YL489 (unc-119(ed3) III; vrIs104 [pPIE-1::AMA-1:GFP:FLAG::PUF-5 3'UTR, unc-119 (+)]) whole organism young adult genetically modified (insertion) using bombardment targeting C. elegans ama-1	ChIP-seq	ama-1 (Caenorhabditis elegans)	1	1_1	signal of unique reads	bigWig	Michael Snyder, Stanford	/files/ENCFF055SUQ/@@download/ENCFF055SUQ.bigWig	ENCFF055SUQ	ENCSR791IKU
/experiments/ENCSR791IKU/	ce11	Caenorhabditis elegans strain YL489 (unc-119(ed3) III; vrIs104 [pPIE-1::AMA-1:GFP:FLAG::PUF-5 3'UTR, unc-119 (+)]) whole organism young adult genetically modified (insertion) using bombardment targeting C. elegans ama-1	ChIP-seq	ama-1 (Caenorhabditis elegans)	1,2	1_1,2_1	signal of unique reads	bigWig	Michael Snyder, Stanford	/files/ENCFF212LFK/@@download/ENCFF212LFK.bigWig	ENCFF212LFK	ENCSR791IKU
/experiments/ENCSR791IKU/	ce11	Caenorhabditis elegans strain YL489 (unc-119(ed3) III; vrIs104 [pPIE-1::AMA-1:GFP:FLAG::PUF-5 3'UTR, unc-119 (+)]) whole organism young adult genetically modified (insertion) using bombardment targeting C. elegans ama-1	ChIP-seq	ama-1 (Caenorhabditis elegans)	1,2	1_1,2_1	read-depth normalized signal	bigWig	Michael Snyder, Stanford	/files/ENCFF040GDV/@@download/ENCFF040GDV.bigWig	ENCFF040GDV	ENCSR791IKU
/experiments/ENCSR791IKU/	ce11	Caenorhabditis elegans strain YL489 (unc-119(ed3) III; vrIs104 [pPIE-1::AMA-1:GFP:FLAG::PUF-5 3'UTR, unc-119 (+)]) whole organism young adult genetically modified (insertion) using bombardment targeting C. elegans ama-1	ChIP-seq	ama-1 (Caenorhabditis elegans)	1	1_1	control normalized signal	bigWig	Michael Snyder, Stanford	/files/ENCFF120BWO/@@download/ENCFF120BWO.bigWig	ENCFF120BWO	ENCSR791IKU
/experiments/ENCSR791IKU/	ce11	Caenorhabditis elegans strain YL489 (unc-119(ed3) III; vrIs104 [pPIE-1::AMA-1:GFP:FLAG::PUF-5 3'UTR, unc-119 (+)]) whole organism young adult genetically modified (insertion) using bombardment targeting C. elegans ama-1	ChIP-seq	ama-1 (Caenorhabditis elegans)	1	1_1	read-depth normalized signal	bigWig	Michael Snyder, Stanford	/files/ENCFF280QVQ/@@download/ENCFF280QVQ.bigWig	ENCFF280QVQ	ENCSR791IKU
/experiments/ENCSR791IKU/	ce11	Caenorhabditis elegans strain YL489 (unc-119(ed3) III; vrIs104 [pPIE-1::AMA-1:GFP:FLAG::PUF-5 3'UTR, unc-119 (+)]) whole organism young adult genetically modified (insertion) using bombardment targeting C. elegans ama-1	ChIP-seq	ama-1 (Caenorhabditis elegans)	2	2_1	signal of unique reads	bigWig	Michael Snyder, Stanford	/files/ENCFF887QLB/@@download/ENCFF887QLB.bigWig	ENCFF887QLB	ENCSR791IKU
/experiments/ENCSR791IKU/	ce11	Caenorhabditis elegans strain YL489 (unc-119(ed3) III; vrIs104 [pPIE-1::AMA-1:GFP:FLAG::PUF-5 3'UTR, unc-119 (+)]) whole organism young adult genetically modified (insertion) using bombardment targeting C. elegans ama-1	ChIP-seq	ama-1 (Caenorhabditis elegans)	2	2_1	control normalized signal	bigWig	Michael Snyder, Stanford	/files/ENCFF148PQY/@@download/ENCFF148PQY.bigWig	ENCFF148PQY	ENCSR791IKU
/experiments/ENCSR791IKU/	ce11	Caenorhabditis elegans strain YL489 (unc-119(ed3) III; vrIs104 [pPIE-1::AMA-1:GFP:FLAG::PUF-5 3'UTR, unc-119 (+)]) whole organism young adult genetically modified (insertion) using bombardment targeting C. elegans ama-1	ChIP-seq	ama-1 (Caenorhabditis elegans)	2	2_1	read-depth normalized signal	bigWig	Michael Snyder, Stanford	/files/ENCFF706SLK/@@download/ENCFF706SLK.bigWig	ENCFF706SLK	ENCSR791IKU
/experiments/ENCSR791IKU/	ce11	Caenorhabditis elegans strain YL489 (unc-119(ed3) III; vrIs104 [pPIE-1::AMA-1:GFP:FLAG::PUF-5 3'UTR, unc-119 (+)]) whole organism young adult genetically modified (insertion) using bombardment targeting C. elegans ama-1	ChIP-seq	ama-1 (Caenorhabditis elegans)	1,2	1_1,2_1	control normalized signal	bigWig	Michael Snyder, Stanford	/files/ENCFF144RIB/@@download/ENCFF144RIB.bigWig	ENCFF144RIB	ENCSR791IKU
/experiments/ENCSR541RUY/	ce11	Caenorhabditis elegans strain OP658 (unc-119(tm4063) III; wgIs658) whole organism young adult 63 hours post synchronization at L1 larva starved after bleaching stage genetically modified (insertion) using bombardment targeting C. elegans F10E7.11	ChIP-seq	F10E7.11 (Caenorhabditis elegans)	1	1_1	control normalized signal	bigWig	Valerie Reinke, Yale	/files/ENCFF807TLW/@@download/ENCFF807TLW.bigWig	ENCFF807TLW	ENCSR541RUY
/experiments/ENCSR541RUY/	ce11	Caenorhabditis elegans strain OP658 (unc-119(tm4063) III; wgIs658) whole organism young adult 63 hours post synchronization at L1 larva starved after bleaching stage genetically modified (insertion) using bombardment targeting C. elegans F10E7.11	ChIP-seq	F10E7.11 (Caenorhabditis elegans)	1,2	1_1,2_1	signal of unique reads	bigWig	Valerie Reinke, Yale	/files/ENCFF921JED/@@download/ENCFF921JED.bigWig	ENCFF921JED	ENCSR541RUY
/experiments/ENCSR541RUY/	ce11	Caenorhabditis elegans strain OP658 (unc-119(tm4063) III; wgIs658) whole organism young adult 63 hours post synchronization at L1 larva starved after bleaching stage genetically modified (insertion) using bombardment targeting C. elegans F10E7.11	ChIP-seq	F10E7.11 (Caenorhabditis elegans)	2	2_1	read-depth normalized signal	bigWig	Valerie Reinke, Yale	/files/ENCFF840RXV/@@download/ENCFF840RXV.bigWig	ENCFF840RXV	ENCSR541RUY
/experiments/ENCSR541RUY/	ce11	Caenorhabditis elegans strain OP658 (unc-119(tm4063) III; wgIs658) whole organism young adult 63 hours post synchronization at L1 larva starved after bleaching stage genetically modified (insertion) using bombardment targeting C. elegans F10E7.11	ChIP-seq	F10E7.11 (Caenorhabditis elegans)	1,2	1_1,2_1	read-depth normalized signal	bigWig	Valerie Reinke, Yale	/files/ENCFF411WZI/@@download/ENCFF411WZI.bigWig	ENCFF411WZI	ENCSR541RUY
/experiments/ENCSR541RUY/	ce11	Caenorhabditis elegans strain OP658 (unc-119(tm4063) III; wgIs658) whole organism young adult 63 hours post synchronization at L1 larva starved after bleaching stage genetically modified (insertion) using bombardment targeting C. elegans F10E7.11	ChIP-seq	F10E7.11 (Caenorhabditis elegans)	1,2	1_1,2_1	control normalized signal	bigWig	Valerie Reinke, Yale	/files/ENCFF704ISG/@@download/ENCFF704ISG.bigWig	ENCFF704ISG	ENCSR541RUY
/experiments/ENCSR541RUY/	ce11	Caenorhabditis elegans strain OP658 (unc-119(tm4063) III; wgIs658) whole organism young adult 63 hours post synchronization at L1 larva starved after bleaching stage genetically modified (insertion) using bombardment targeting C. elegans F10E7.11	ChIP-seq	F10E7.11 (Caenorhabditis elegans)	1	1_1	read-depth normalized signal	bigWig	Valerie Reinke, Yale	/files/ENCFF435FEE/@@download/ENCFF435FEE.bigWig	ENCFF435FEE	ENCSR541RUY
/experiments/ENCSR541RUY/	ce11	Caenorhabditis elegans strain OP658 (unc-119(tm4063) III; wgIs658) whole organism young adult 63 hours post synchronization at L1 larva starved after bleaching stage genetically modified (insertion) using bombardment targeting C. elegans F10E7.11	ChIP-seq	F10E7.11 (Caenorhabditis elegans)	2	2_1	signal of unique reads	bigWig	Valerie Reinke, Yale	/files/ENCFF706COA/@@download/ENCFF706COA.bigWig	ENCFF706COA	ENCSR541RUY
/experiments/ENCSR541RUY/	ce11	Caenorhabditis elegans strain OP658 (unc-119(tm4063) III; wgIs658) whole organism young adult 63 hours post synchronization at L1 larva starved after bleaching stage genetically modified (insertion) using bombardment targeting C. elegans F10E7.11	ChIP-seq	F10E7.11 (Caenorhabditis elegans)	1	1_1	signal of unique reads	bigWig	Valerie Reinke, Yale	/files/ENCFF259UKF/@@download/ENCFF259UKF.bigWig	ENCFF259UKF	ENCSR541RUY
/experiments/ENCSR541RUY/	ce11	Caenorhabditis elegans strain OP658 (unc-119(tm4063) III; wgIs658) whole organism young adult 63 hours post synchronization at L1 larva starved after bleaching stage genetically modified (insertion) using bombardment targeting C. elegans F10E7.11	ChIP-seq	F10E7.11 (Caenorhabditis elegans)	2	2_1	control normalized signal	bigWig	Valerie Reinke, Yale	/files/ENCFF140PWU/@@download/ENCFF140PWU.bigWig	ENCFF140PWU	ENCSR541RUY
