ID	Assembly	Biosample	AssayType	Target	BioRep	TechRep	OutputType	Format	Lab	HREF	Accession	Experiment
/experiments/ENCSR000ETW/	mm9	Mus musculus strain MEL MEL	ChIP-seq	USF2 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Michael Snyder, Stanford	/files/ENCFF001OAJ/@@download/ENCFF001OAJ.bigWig	ENCFF001OAJ	ENCSR000ETW
/experiments/ENCSR000ESN/	mm9	Mus musculus strain MEL MEL	ChIP-seq	CHD1 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Michael Snyder, Stanford	/files/ENCFF001NPF/@@download/ENCFF001NPF.bigWig	ENCFF001NPF	ENCSR000ESN
/experiments/ENCSR392DGA/	mm9	Mus musculus strain 129/Ola E14TG2a.4	ChIP-seq	POU5F1 (Mus musculus)	1	1_1	signal	bigWig	Ross Hardison, PennState	/files/ENCFF002ARN/@@download/ENCFF002ARN.bigWig	ENCFF002ARN	ENCSR392DGA
/experiments/ENCSR392DGA/	mm9	Mus musculus strain 129/Ola E14TG2a.4	ChIP-seq	POU5F1 (Mus musculus)	2	2_1	signal	bigWig	Ross Hardison, PennState	/files/ENCFF002ARP/@@download/ENCFF002ARP.bigWig	ENCFF002ARP	ENCSR392DGA
/experiments/ENCSR392DGA/	mm9	Mus musculus strain 129/Ola E14TG2a.4	ChIP-seq	POU5F1 (Mus musculus)			signal	bigWig	Ross Hardison, PennState	/files/ENCFF002ARQ/@@download/ENCFF002ARQ.bigWig	ENCFF002ARQ	ENCSR392DGA
/experiments/ENCSR000CDM/	mm9	Mus musculus strain B6NCrl heart tissue embryo (14.5 days)	ChIP-seq	H3K4me3 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001KGG/@@download/ENCFF001KGG.bigWig	ENCFF001KGG	ENCSR000CDM
/experiments/ENCSR000CEG/	mm9	Mus musculus strain B6NCrl testis tissue male adult (2 months)	ChIP-seq	POLR2A (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001LSA/@@download/ENCFF001LSA.bigWig	ENCFF001LSA	ENCSR000CEG
/experiments/ENCSR000CDQ/	mm9	Mus musculus strain B6NCrl placenta tissue female adult (2 months)	ChIP-seq	H3K4me3 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001KSL/@@download/ENCFF001KSL.bigWig	ENCFF001KSL	ENCSR000CDQ
/experiments/ENCSR000EQQ/	mm9	Mus musculus strain B10.H-2aH-4bp/Wts CH12.LX	ChIP-seq	ZC3H11A (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Michael Snyder, Stanford	/files/ENCFF001NMD/@@download/ENCFF001NMD.bigWig	ENCFF001NMD	ENCSR000EQQ
/experiments/ENCSR000ERJ/	mm9	Mus musculus strain B10.H-2aH-4bp/Wts CH12.LX	ChIP-seq	USF2 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Michael Snyder, Stanford	/files/ENCFF001NLU/@@download/ENCFF001NLU.bigWig	ENCFF001NLU	ENCSR000ERJ
/experiments/ENCSR000ETS/	mm9	Mus musculus strain MEL MEL	ChIP-seq	RAD21 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Michael Snyder, Stanford	/files/ENCFF001NYX/@@download/ENCFF001NYX.bigWig	ENCFF001NYX	ENCSR000ETS
/experiments/ENCSR000AJT/	mm9	Mus musculus myocyte originated from C2C12	ChIP-seq		1	1_1	signal	bigWig	Barbara Wold, Caltech	/files/ENCFF001IEO/@@download/ENCFF001IEO.bigWig	ENCFF001IEO	ENCSR000AJT
/experiments/ENCSR000AJS/	mm9	Mus musculus myocyte originated from C2C12	ChIP-seq		1	1_1	signal	bigWig	Barbara Wold, Caltech	/files/ENCFF001IEF/@@download/ENCFF001IEF.bigWig	ENCFF001IEF	ENCSR000AJS
/experiments/ENCSR000CCI/	mm9	Mus musculus strain B6NCrl thymus tissue male adult (2 months)	ChIP-seq	H3K4me1 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001KXK/@@download/ENCFF001KXK.bigWig	ENCFF001KXK	ENCSR000CCI
/experiments/ENCSR000CCE/	mm9	Mus musculus strain B6NCrl olfactory bulb tissue male adult (2 months)	ChIP-seq	H3K27ac (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001KRV/@@download/ENCFF001KRV.bigWig	ENCFF001KRV	ENCSR000CCE
/experiments/ENCSR000CCH/	mm9	Mus musculus strain B6NCrl thymus tissue male adult (2 months)	ChIP-seq	H3K27ac (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001KXV/@@download/ENCFF001KXV.bigWig	ENCFF001KXV	ENCSR000CCH
/experiments/ENCSR000CDK/	mm9	Mus musculus strain B6NCrl heart tissue embryo (14.5 days)	ChIP-seq	H3K27ac (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001KGY/@@download/ENCFF001KGY.bigWig	ENCFF001KGY	ENCSR000CDK
/experiments/ENCSR000CEI/	mm9	Mus musculus strain B6NCrl brain tissue embryo (14.5 days)	ChIP-seq	POLR2A (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001LTS/@@download/ENCFF001LTS.bigWig	ENCFF001LTS	ENCSR000CEI
/experiments/ENCSR000CCK/	mm9	Mus musculus strain B6NCrl thymus tissue male adult (2 months)	ChIP-seq		1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001KYM/@@download/ENCFF001KYM.bigWig	ENCFF001KYM	ENCSR000CCK
/experiments/ENCSR000ADR/	mm9	Mus musculus strain MEL MEL	ChIP-seq	H3K4me3 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Michael Snyder, Stanford	/files/ENCFF001MZZ/@@download/ENCFF001MZZ.bigWig	ENCFF001MZZ	ENCSR000ADR
/experiments/ENCSR000AIN/	mm9	Mus musculus myocyte originated from C2C12	ChIP-seq	TCF12 (Mus musculus)	1	1_1	signal	bigWig	Barbara Wold, Caltech	/files/ENCFF001IID/@@download/ENCFF001IID.bigWig	ENCFF001IID	ENCSR000AIN
/experiments/ENCSR000ESL/	mm9	Mus musculus strain MEL MEL	ChIP-seq	MAZ (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Michael Snyder, Stanford	/files/ENCFF001NWB/@@download/ENCFF001NWB.bigWig	ENCFF001NWB	ENCSR000ESL
/experiments/ENCSR000CCJ/	mm9	Mus musculus strain B6NCrl thymus tissue male adult (2 months)	ChIP-seq	H3K4me3 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001KXP/@@download/ENCFF001KXP.bigWig	ENCFF001KXP	ENCSR000CCJ
/experiments/ENCSR000DIA/	mm9	Mus musculus strain MEL MEL	ChIP-seq	TAL1 (Mus musculus)	1	1_1	signal	bigWig	Ross Hardison, PennState	/files/ENCFF001MWV/@@download/ENCFF001MWV.bigWig	ENCFF001MWV	ENCSR000DIA
/experiments/ENCSR000DIA/	mm9	Mus musculus strain MEL MEL	ChIP-seq	TAL1 (Mus musculus)	2	2_1	signal	bigWig	Ross Hardison, PennState	/files/ENCFF001MWW/@@download/ENCFF001MWW.bigWig	ENCFF001MWW	ENCSR000DIA
/experiments/ENCSR000DIA/	mm9	Mus musculus strain MEL MEL	ChIP-seq	TAL1 (Mus musculus)			signal	bigWig	Ross Hardison, PennState	/files/ENCFF001MWY/@@download/ENCFF001MWY.bigWig	ENCFF001MWY	ENCSR000DIA
/experiments/ENCSR000CFS/	mm9	Mus musculus strain B6NCrl small intestine tissue male adult (2 months)	ChIP-seq	H3K36me3 (Mus musculus)	1,2	1_1,2_1	signal	bigWig	Bing Ren, UCSD	/files/ENCFF001KUB/@@download/ENCFF001KUB.bigWig	ENCFF001KUB	ENCSR000CFS
/experiments/ENCSR000DHN/	mm9	Mus musculus erythroblast embryo (14.5 days)	ChIP-seq	H3K9me3 (Mus musculus)	1	1_1	signal	bigWig	Ross Hardison, PennState	/files/ENCFF001LXO/@@download/ENCFF001LXO.bigWig	ENCFF001LXO	ENCSR000DHN
/experiments/ENCSR000DHN/	mm9	Mus musculus erythroblast embryo (14.5 days)	ChIP-seq	H3K9me3 (Mus musculus)	2	2_1	signal	bigWig	Ross Hardison, PennState	/files/ENCFF001LXQ/@@download/ENCFF001LXQ.bigWig	ENCFF001LXQ	ENCSR000DHN
/experiments/ENCSR000DHN/	mm9	Mus musculus erythroblast embryo (14.5 days)	ChIP-seq	H3K9me3 (Mus musculus)			signal	bigWig	Ross Hardison, PennState	/files/ENCFF001LXS/@@download/ENCFF001LXS.bigWig	ENCFF001LXS	ENCSR000DHN
/experiments/ENCSR000DIU/	mm9	Mus musculus strain B10.H-2aH-4bp/Wts CH12.LX	ChIP-seq	CTCF (Mus musculus)	1	1_1	signal	bigWig	Ross Hardison, PennState	/files/ENCFF001MLJ/@@download/ENCFF001MLJ.bigWig	ENCFF001MLJ	ENCSR000DIU
