ID	Assembly	Biosample	AssayType	Target	BioRep	TechRep	OutputType	Format	Lab	HREF	Accession	Experiment
/experiments/ENCSR311GKZ/	dm3	Drosophila melanogaster strain CG14965-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG14965	ChIP-seq		1	1_1	read-depth normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF359OHA/@@download/ENCFF359OHA.bigWig	ENCFF359OHA	ENCSR311GKZ
/experiments/ENCSR311GKZ/	dm3	Drosophila melanogaster strain CG14965-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG14965	ChIP-seq		1	1_1	signal of unique reads	bigWig	Kevin White, UChicago	/files/ENCFF646JCD/@@download/ENCFF646JCD.bigWig	ENCFF646JCD	ENCSR311GKZ
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	1,2,3	1_1,2_1,3_1	read-depth normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF454ZOK/@@download/ENCFF454ZOK.bigWig	ENCFF454ZOK	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	3	3_1	control normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF736BPP/@@download/ENCFF736BPP.bigWig	ENCFF736BPP	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	3	3_1	read-depth normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF942XYI/@@download/ENCFF942XYI.bigWig	ENCFF942XYI	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	2	2_1	read-depth normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF921EYG/@@download/ENCFF921EYG.bigWig	ENCFF921EYG	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	1	1_1	signal of unique reads	bigWig	Kevin White, UChicago	/files/ENCFF975VPC/@@download/ENCFF975VPC.bigWig	ENCFF975VPC	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	1	1_1	control normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF685GPX/@@download/ENCFF685GPX.bigWig	ENCFF685GPX	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	1,2,3	1_1,2_1,3_1	signal of unique reads	bigWig	Kevin White, UChicago	/files/ENCFF198DKO/@@download/ENCFF198DKO.bigWig	ENCFF198DKO	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	3	3_1	signal of unique reads	bigWig	Kevin White, UChicago	/files/ENCFF873PLG/@@download/ENCFF873PLG.bigWig	ENCFF873PLG	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	1	1_1	read-depth normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF590RFI/@@download/ENCFF590RFI.bigWig	ENCFF590RFI	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	2	2_1	control normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF809APZ/@@download/ENCFF809APZ.bigWig	ENCFF809APZ	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	1,2,3	1_1,2_1,3_1	control normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF659NUU/@@download/ENCFF659NUU.bigWig	ENCFF659NUU	ENCSR903DUB
/experiments/ENCSR903DUB/	dm3	Drosophila melanogaster strain psq-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster psq	ChIP-seq	psq (Drosophila melanogaster)	2	2_1	signal of unique reads	bigWig	Kevin White, UChicago	/files/ENCFF853HNR/@@download/ENCFF853HNR.bigWig	ENCFF853HNR	ENCSR903DUB
/experiments/ENCSR890EWP/	dm3	Drosophila melanogaster strain Pif1B-GFP whole organism pupa genetically modified (insertion) using site-specific recombination targeting D. melanogaster Pif1B	ChIP-seq		1	1_1	read-depth normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF064WRP/@@download/ENCFF064WRP.bigWig	ENCFF064WRP	ENCSR890EWP
/experiments/ENCSR890EWP/	dm3	Drosophila melanogaster strain Pif1B-GFP whole organism pupa genetically modified (insertion) using site-specific recombination targeting D. melanogaster Pif1B	ChIP-seq		1	1_1	signal of unique reads	bigWig	Kevin White, UChicago	/files/ENCFF358PTJ/@@download/ENCFF358PTJ.bigWig	ENCFF358PTJ	ENCSR890EWP
/experiments/ENCSR168NHD/	dm3	Drosophila melanogaster strain CrebA-MiMIC-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebA	ChIP-seq	CrebA (Drosophila melanogaster)	4	4_1	read-depth normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF041WSP/@@download/ENCFF041WSP.bigWig	ENCFF041WSP	ENCSR168NHD
/experiments/ENCSR168NHD/	dm3	Drosophila melanogaster strain CrebA-MiMIC-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebA	ChIP-seq	CrebA (Drosophila melanogaster)	4	4_1	signal of unique reads	bigWig	Kevin White, UChicago	/files/ENCFF651SAK/@@download/ENCFF651SAK.bigWig	ENCFF651SAK	ENCSR168NHD
/experiments/ENCSR168NHD/	dm3	Drosophila melanogaster strain CrebA-MiMIC-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebA	ChIP-seq	CrebA (Drosophila melanogaster)	4	4_1	control normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF173RUC/@@download/ENCFF173RUC.bigWig	ENCFF173RUC	ENCSR168NHD
/experiments/ENCSR168NHD/	dm3	Drosophila melanogaster strain CrebA-MiMIC-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebA	ChIP-seq	CrebA (Drosophila melanogaster)	2,4	2_1,4_1	control normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF603JOJ/@@download/ENCFF603JOJ.bigWig	ENCFF603JOJ	ENCSR168NHD
/experiments/ENCSR168NHD/	dm3	Drosophila melanogaster strain CrebA-MiMIC-GFP whole organism wandering third instar larva genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebA	ChIP-seq	CrebA (Drosophila melanogaster)	2,4	2_1,4_1	read-depth normalized signal	bigWig	Kevin White, UChicago	/files/ENCFF265AYL/@@download/ENCFF265AYL.bigWig	ENCFF265AYL	ENCSR168NHD
